,code,list_date,lot_size,mkt_cap,offer_range,list_price,oversub,amtforone,hit_rate,cur_price,day1_perform,offer_period,list_market,industry,bkgd,hk_offer_shares,sponsor,sponsor1,sponsor2,sponsor3,sponsor4,sponsor5,offer_shares,offer_percent,lots_for_one,flow_cap,full_cap,sub_multiple,get_1lot_percent,HSBC Corporate Finance (Hong Kong) Limited,J.P. Morgan Securities (Far East) Limited,Merrill Lynch Far East Limited,RaffAello Capital Limited,UBS Securities Hong Kong Limited,中信建投(國際)融資有限公司,中信里昂證券資本市場有限公司,中國光大融資有限公司,中國國際金融香港證券有限公司,中國泛海企業融資有限公司,中國銀河國際證券(香港)有限公司,中州國際融資有限公司,中毅資本有限公司,中銀國際亞洲有限公司,交銀國際(亞洲)有限公司,信達國際融資有限公司,光銀國際資本有限公司,八方金融有限公司,凱基金融亞洲有限公司,創僑國際有限公司,創越融資有限公司,創陞融資有限公司,力高企業融資有限公司,卓亞（企業融資）有限公司,南華融資有限公司,博思融資有限公司,同人融資有限公司,國信證券(香港)融資有限公司,國元融資(香港)有限公司,國泰君安融資有限公司,均富融資有限公司,域高融資有限公司,大有融資有限公司,天泰金融服務有限公司,天財資本國際有限公司,天達融資亞洲有限公司,安信融資(香港)有限公司,富強金融資本有限公司,富比資本有限公司,實德新源資本有限公司,工銀國際融資有限公司,廣發融資(香港)有限公司,建泉融資有限公司,建銀國際金融有限公司,德健融資有限公司,德意志證券亞洲有限公司,招商證券(香港)有限公司,招銀國際融資有限公司,摩根士丹利亞洲有限公司,摩根大通證券(遠東)有限公司,新百利融資有限公司,星展亞洲融資有限公司,智富融資有限公司,東方融資(香港)有限公司,東興證券(香港)有限公司,民銀資本有限公司,法國巴黎證券(亞洲)有限公司,浦銀國際融資有限公司,浩德融資有限公司,海通國際資本有限公司,滙富融資有限公司,瑞士信貸(香港)有限公司,申萬宏源融資(香港)有限公司,竤信國際有限公司,第一上海融資有限公司,紅日資本有限公司,絡繹資本有限公司,耀盛資本有限公司,脈搏資本有限公司,興業金融融資有限公司,興證國際融資有限公司,花旗環球金融亞洲有限公司,英皇融資有限公司,英高財務顧問有限公司,茂宸環球資本有限公司,華泰金融控股(香港)有限公司,華邦融資有限公司,華高和昇財務顧問有限公司,西證(香港)融資有限公司,豐盛融資有限公司,農銀國際融資有限公司,野村國際(香港)有限公司,金利豐財務顧問有限公司,銀河—聯昌證券(香港)有限公司,鎧盛資本有限公司,長江證券融資(香港)有限公司,長雄證券有限公司,香江資本有限公司,高盛(亞洲)有限責任公司,麥格理資本股份有限公司,鼎珮證券有限公司,TUS Corporate Finance Limited,中泰國際融資有限公司,國金證券(香港)有限公司,上銀國際有限公司,富瑞金融集團香港有限公司,Credit Suisse (Hong Kong) Limited,復星恆利證券有限公司,day1_performance
126,HK.01025,2019/02/28,4000,5.10-6.55,0.98-1.26,0.980,18.3,125手,48.6%,0.400,+8.163%,2019/02/15 - 2019/02/20,香港聯合交易所有限公司 (主板),服裝,其他,"39,000,000 (30%)",創陞融資有限公司、,創陞融資有限公司,,,,,39000000.0,30.0,125,127400000.0,509444444.4444444,19.3,48.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.163
127,HK.01872,2019/02/28,5000,3.87-4.23,0.43-0.47,0.430,71.5,14手,50.0%,0.280,+46.512%,2019/02/13 - 2019/02/18,香港聯合交易所有限公司(主板),汽車零售及維護維修,其他,"90,000,000 (40%)",天泰金融服務有限公司、,天泰金融服務有限公司,,,,,90000000.0,40.0,14,96750000.0,387000000.00000006,72.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.512
128,HK.01793,2019/02/27,4000,5.00-6.00,0.625-0.75,0.625,15.2,8手,15.0%,0.235,+4.000%,2019/01/30 - 2019/02/15,香港聯合交易所有限公司 (主板),建築及裝修,其他,"60,000,000 (30%)",鼎珮證券有限公司、,鼎珮證券有限公司,,,,,60000000.0,30.0,8,125000000.0,500000000.0,16.2,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
129,HK.02019,2019/02/26,1000,61.06-85.54,2.32-3.25,2.800,-0.6819999999999999,1手,100.0%,3.090,0.000%,2019/02/14 - 2019/02/19,香港聯合交易所有限公司 (主板),地產發展,其他,"16,906,000 (3.18%)",建銀國際金融有限公司、,建銀國際金融有限公司,,,,,16906000.0,3.18,1,1488578616.352201,7369600000.0,0.31800000000000006,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,HK.02616,2019/02/26,500,109.23-125.96,11.10-12.80,12.000,6.2,1手,100.0%,10.600,+7.167%,2019/02/14 - 2019/02/19,香港聯合交易所有限公司 (主板),生物科技,其他,"18,640,000 (10%)",高盛(亞洲)有限責任公司、摩根士丹利亞洲有限公司、,高盛(亞洲)有限責任公司,摩根士丹利亞洲有限公司,,,,18640000.0,10.0,1,2236800000.0,11808750000.0,7.2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.167
131,HK.08607,2019/02/26,5000,3.20-6.40,0.40-0.80,0.400,9.3,14手,15.0%,0.290,+10.000%,2019/02/13 - 2019/02/18,香港聯合交易所有限公司 (創業板),紡織及制衣,其他,"20,000,000 (10%)",信達國際融資有限公司、,信達國際融資有限公司,,,,,20000000.0,10.0,14,80000000.0,320000000.0,10.3,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
132,HK.08036,2019/02/19,10000,3.44-5.41,0.28-0.44,0.280,120.0,30手,30.0%,0.168,0.000%,2019/01/30 - 2019/02/08,香港聯合交易所有限公司 (創業板),系統開發及信息科技顧問,其他,"115,000,000 (50%)",興業金融融資有限公司、,興業金融融資有限公司,,,,,115000000.0,50.0,30,64400000.00000001,344272727.2727273,121.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,HK.01703,2019/02/15,5000,5.00-7.50,0.50-0.75,0.500,16.7,9手,50.2%,0.320,+22.000%,2019/01/31 - 2019/02/08,香港聯合交易所有限公司 (主板),餐飲,其他,"60,000,000 (20%)",申萬宏源融資(香港)有限公司、,申萬宏源融資(香港)有限公司,,,,,60000000.0,20.0,9,150000000.0,500000000.0,17.7,50.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
134,HK.01896,2019/02/04,200,166.68-229.75,14.80-20.40,14.800,1.3,1手,100.0%,11.320,-1.100%,2019/01/23 - 2019/01/28,香港聯合交易所有限公司 (主板),影視娛樂,其他,"13,237,800 (8.70%)",Merrill Lynch Far East Limited、摩根士丹利亞洲有限公司、,Merrill Lynch Far East Limited,摩根士丹利亞洲有限公司,,,,13237800.0,8.7,1,2251947586.206897,16668137254.901964,2.3,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1
135,HK.01890,2019/01/25,2000,41.60-54.00,2.08-2.70,2.480,0.6,1手,100.0%,3.730,+1.210%,2019/01/15 - 2019/01/18,香港聯合交易所有限公司 (主板),其他支援服務,其他,"35,336,000 (10%)",花旗環球金融亞洲有限公司、建銀國際金融有限公司、,花旗環球金融亞洲有限公司,建銀國際金融有限公司,,,,35336000.0,10.0,1,876332800.0,4960000000.0,1.6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21
136,HK.01851,2019/01/18,2000,6.20-9.90,1.24-1.98,1.440,1.6,3手,50.0%,1.800,-6.250%,2018/12/21 - 2019/01/11,香港聯合交易所有限公司 (主板),其他支援服務,其他,"12,500,000 (10%)",中信建投(國際)融資有限公司、,中信建投(國際)融資有限公司,,,,,12500000.0,10.0,3,180000000.0,719999999.9999999,2.6,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.25
137,HK.01785,2019/01/15,1000,,2.20,2.200,0.0,1手,100.0%,2.200,-0.909%,2018/12/28 - 2019/01/07,香港聯合交易所有限公司 (主板),公路及鐵路,H股,"40,000,000 (10%)",中信里昂證券資本市場有限公司、,中信里昂證券資本市場有限公司,,,,,40000000.0,10.0,1,880000000.0000001,3520000000.0000005,1.0,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.909
138,HK.02013,2019/01/15,1000,56.32-70.40,2.80-3.50,2.800,-0.20999999999999996,1手,100.0%,3.090,+4.643%,2018/12/31 - 2019/01/08,香港聯合交易所有限公司 (主板),廣告,其他,"23,877,000 (7.90%)",德意志證券亞洲有限公司、海通國際資本有限公司、,德意志證券亞洲有限公司,海通國際資本有限公司,,,,23877000.0,7.9,1,846273417.7215189,5632000000.000001,0.79,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.643
139,HK.06162,2019/01/15,8000,5.00-6.20,0.25-0.31,0.250,6.2,9手,25.0%,0.104,-0.800%,2018/12/31 - 2019/01/04,香港聯合交易所有限公司 (主板),汽車及零部件,其他,"50,000,000 (10%)",創陞融資有限公司、,創陞融資有限公司,,,,,50000000.0,10.0,9,125000000.0,500000000.0,7.2,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8
140,HK.01767,2019/01/14,10000,5.00-5.50,0.50-0.55,0.500,15.9,30手,15.0%,0.495,+26.000%,2018/12/31 - 2019/01/04,香港聯合交易所有限公司 (主板),包裝食品,其他,"50,000,000 (20%)",域高融資有限公司、,域高融資有限公司,,,,,50000000.0,20.0,30,125000000.0,500000000.0,16.9,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
141,HK.02360,2019/01/11,2000,10.00-12.00,1.00-1.20,1.000,9.9,15手,30.0%,2.390,+17.000%,2018/12/28 - 2019/01/04,香港聯合交易所有限公司 (主板),超市/百貨/商城,其他,"25,000,000 (10%)",力高企業融資有限公司、,力高企業融資有限公司,,,,,25000000.0,10.0,15,250000000.0,1000000000.0,10.9,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
142,HK.02885,2019/01/11,2000,5.00-6.20,1.25-1.55,1.250,5.1,3手,50.1%,0.360,-25.600%,2018/12/31 - 2019/01/04,香港聯合交易所有限公司 (主板),工業用品,其他,"20,000,000 (20%)",國泰君安融資有限公司、,國泰君安融資有限公司,,,,,20000000.0,20.0,3,125000000.0,500000000.0,6.1,50.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.6
143,HK.08631,2019/01/08,10000,2.00-2.80,0.50-0.70,0.600,42.4,30手,18.0%,0.260,-17.500%,2018/12/21 - 2018/12/28,香港聯合交易所有限公司 (創業板),石油及天然氣,其他,"30,000,000 (30%)",滙富融資有限公司、,滙富融資有限公司,,,,,30000000.0,30.0,30,60000000.0,240000000.0,43.4,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.5
144,HK.01743,2019/01/04,200,2.34-3.27,13.50-18.90,15.800,2.3,2手,70.0%,16.500,-9.747%,2018/12/19 - 2018/12/27,香港聯合交易所有限公司 (主板),工業用品,H股,"1,729,800 (10%)",農銀國際融資有限公司、,農銀國際融資有限公司,,,,,1729800.0,10.0,2,273308400.0,273365079.36507946,3.3,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.747
145,HK.01845,2019/01/03,3000,11.73-13.33,0.88-1.00,0.880,1.4,2手,70.0%,0.630,+2.273%,2018/12/19 - 2018/12/24,香港聯合交易所有限公司 (主板),環保,其他,"31,248,000 (10%)",中銀國際亞洲有限公司、,中銀國際亞洲有限公司,,,,,31248000.0,10.0,2,274982400.0,1173040000.0,2.4,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.273
146,HK.01796,2018/12/31,2000,5.04-6.00,1.05-1.25,1.050,12.0,15手,50.0%,0.670,-6.667%,2018/12/13 - 2018/12/18,香港聯合交易所有限公司 (主板),建築及裝修,其他,"24,000,000 (20%)",均富融資有限公司、,均富融資有限公司,,,,,24000000.0,20.0,15,126000000.0,504000000.0,13.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.667
147,HK.01713,2018/12/28,2000,4.73-6.29,1.76-2.34,1.770,-0.51,1手,100.0%,1.790,0.000%,2018/12/13 - 2018/12/18,香港聯合交易所有限公司 (主板),供電供熱,H股,"13,136,000 (4.9%)",交銀國際(亞洲)有限公司、,交銀國際(亞洲)有限公司,,,,,13136000.0,4.9,1,474504489.79591835,475782051.28205127,0.49,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,HK.01759,2018/12/28,1000,6.05-7.34,2.80-3.40,2.800,6.4,6手,30.1%,3.160,+1.429%,2018/12/14 - 2018/12/19,香港聯合交易所有限公司 (主板),石油及天然氣,其他,"5,400,000 (10%)",創陞融資有限公司、,創陞融資有限公司,,,,,5400000.0,10.0,6,151200000.0,604470588.2352941,7.4,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429
149,HK.03978,2018/12/27,1000,18.69-24.64,2.20-2.90,2.400,0.8,1手,100.0%,3.530,0.000%,2018/12/12 - 2018/12/17,香港聯合交易所有限公司 (主板),其他支援服務,其他,"15,140,000 (9.89%)",招銀國際融資有限公司、,招銀國際融資有限公司,,,,,15140000.0,9.89,1,367401415.5712841,2039172413.7931035,1.8,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,HK.01877,2018/12/24,1000,35.42-37.24,19.38-20.38,19.380,3.8,1手,100.0%,25.400,+22.549%,2018/12/11 - 2018/12/14,香港聯合交易所有限公司 (主板),生物科技,H股,"15,892,000 (8.70%)",中國國際金融香港證券有限公司、,中國國際金融香港證券有限公司,,,,,15892000.0,8.7,1,3540080000.0,3541271835.1324835,4.8,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.549
151,HK.01762,2018/12/21,1000,45.33-58.82,3.56-4.62,3.560,2.3,2手,60.0%,1.730,-15.730%,2018/12/11 - 2018/12/14,香港聯合交易所有限公司 (主板),廣告,其他,"7,639,000 (10%)",工銀國際融資有限公司、中國國際金融香港證券有限公司、麥格理資本股份有限公司、,工銀國際融資有限公司,中國國際金融香港證券有限公司,麥格理資本股份有限公司,,,7639000.0,10.0,2,271948400.0,4532450216.450216,3.3,60.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.73
152,HK.01820,2018/12/21,1000,11.97-14.31,3.98-4.76,3.980,3.0,4手,40.0%,4.510,0.000%,2018/12/10 - 2018/12/13,香港聯合交易所有限公司 (主板),印刷及包裝,其他,"7,516,000 (10%)",浦銀國際融資有限公司、,浦銀國際融資有限公司,,,,,7516000.0,10.0,4,299136800.0,1196508403.3613448,4.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,HK.02892,2018/12/20,2000,8.03-9.98,1.07-1.33,1.200,-0.16500000000000004,1手,100.0%,1.250,+5.000%,2018/12/10 - 2018/12/13,香港聯合交易所有限公司(主板),地產發展,其他,"15,656,000 (8.35%)",中國光大融資有限公司、,中國光大融資有限公司,,,,,15656000.0,8.35,1,224996407.18562874,900451127.8195488,0.835,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
154,HK.01675,2018/12/19,400,75.26-96.76,10.50-13.50,10.500,-0.775,1手,100.0%,8.900,-4.571%,2018/12/06 - 2018/12/11,香港聯合交易所有限公司 (主板),軟件開發,其他,"1,997,200 (2.25%)",花旗環球金融亞洲有限公司、中信里昂證券資本市場有限公司、,花旗環球金融亞洲有限公司,中信里昂證券資本市場有限公司,,,,1997200.0,2.25,1,932026666.6666667,7525777777.777779,0.22499999999999998,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.571
155,HK.01983,2018/12/17,1000,17.19-18.56,3.15-3.40,3.180,-0.696,1手,100.0%,2.990,+2.201%,2018/12/04 - 2018/12/10,香港聯合交易所有限公司 (主板),銀行,其他,"16,566,000 (3.04%)",中信里昂證券資本市場有限公司、,中信里昂證券資本市場有限公司,,,,,16566000.0,3.04,1,1732890789.4736843,1735905882.3529413,0.30400000000000005,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.201
156,HK.01995,2018/12/17,2000,24.00-31.20,1.60-2.08,1.780,0.2,1手,100.0%,4.770,0.000%,2018/12/04 - 2018/12/07,香港聯合交易所有限公司 (主板),物業管理及代理,其他,"38,000,000 (10%)",海通國際資本有限公司、,海通國際資本有限公司,,,,,38000000.0,10.0,1,676400000.0,2670000000.0,1.2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
